Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Fort Myers,Lee_FL,FL,75.9,94,7,6.9,0,Clear,FALSE,FALSE,FALSE,twilight
2,North Fort Myers,Lee_FL,FL,84.9,82,10,3.5,0,Clear,FALSE,FALSE,TRUE,twilight
3,Charleston,Charleston_SC,SC,80.1,74,10,5.8,0,Light Rain,TRUE,FALSE,FALSE,day
3,Platteville,Weld_CO,CO,80,12,10,6,0,Fair,FALSE,FALSE,FALSE,day
3,Gray,Jones_GA,GA,50,54,10,12.7,0,Clear,FALSE,FALSE,TRUE,day
3,Rensselaer,Rensselaer_NY,NY,42.1,53,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Cleveland,Cuyahoga_OH,OH,68,76,10,6,0,Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,53,64,10,0,0,Fair,FALSE,FALSE,FALSE,day
3,Forest Lake,Anoka_MN,MN,84.2,29,10,20.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Boynton Beach,Palm Beach_FL,FL,62.1,39,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Grand Rapids,Kent_MI,MI,41,62,9,11.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,North Hollywood,Los Angeles_CA,CA,51.1,100,0.2,3.5,0,Mist,FALSE,FALSE,FALSE,day
2,Anaheim,Orange_CA,CA,81,44,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Fullerton,Orange_CA,CA,77,25,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
2,San Antonio,Bexar_TX,TX,46.9,74,10,21.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,46,42,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,66.6,100,10,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,87,39,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Richmond,Richmond City_VA,VA,50,77,10,6,0,Cloudy,FALSE,FALSE,TRUE,day
3,Middletown,Dauphin_PA,PA,46.9,90,2,3.5,0.04,Rain,FALSE,FALSE,FALSE,day
3,Nyack,Rockland_NY,NY,82,62,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Jackson,Butts_GA,GA,69.8,94,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Safety Harbor,Pinellas_FL,FL,91,55,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Mission Viejo,Orange_CA,CA,66.9,57,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Salt Lake City,Salt Lake_UT,UT,78,17,10,7,0,Fair,FALSE,FALSE,FALSE,night
2,Rogersville,Greene_MO,MO,59,90,10,14,0,Fair,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,108,16,10,10,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Ben Lomond,Santa Cruz_CA,CA,53.1,89,10,8.1,0,Overcast,FALSE,FALSE,TRUE,twilight
3,Saint Augustine,St. Johns_FL,FL,73,87,7,10.4,0.04,Light Rain,FALSE,FALSE,FALSE,day
3,Oklahoma City,Oklahoma_OK,OK,63,93,6,12.7,0.02,Light Rain,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,87.1,59,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Happy Valley,Clackamas_OR,OR,58,70,10,0,0,Fair,FALSE,FALSE,FALSE,day
3,Richmond,Henrico_VA,VA,88,42,10,5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Sylmar,Los Angeles_CA,CA,59,25,8,0,0,Clear,FALSE,FALSE,FALSE,night
2,Louisville,Jefferson_KY,KY,25,85,4,3.5,0,Light Snow,FALSE,FALSE,TRUE,day
2,King Of Prussia,Montgomery_PA,PA,63,77,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Long Island City,Queens_NY,NY,25,58,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Gurnee,Lake_IL,IL,17.1,65,7,6.9,0,Overcast,FALSE,FALSE,TRUE,day
3,Chicago,Cook_IL,IL,75.9,91,6,5.8,0.01,Light Rain,TRUE,FALSE,FALSE,night
3,Albany,Albany_NY,NY,46,86,10,3.5,0,Overcast,TRUE,FALSE,FALSE,twilight
2,San Antonio,Bexar_TX,TX,62,50,10,6,0,Fair,FALSE,FALSE,FALSE,twilight
3,Jacksonville,Duval_FL,FL,88,59,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Orlando,Orange_FL,FL,55,67,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Loveland,Larimer_CO,CO,59,67,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Millington,Shelby_TN,TN,63,94,0.25,0,0,Fog,FALSE,FALSE,FALSE,day
2,Kirkland,King_WA,WA,53.1,71,10,6.9,0,Overcast,FALSE,FALSE,TRUE,day
2,Covington,Kenton_KY,KY,81,72,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,62.1,84,10,5.8,0,Smoke,FALSE,FALSE,FALSE,night
2,Minneapolis,Hennepin_MN,MN,42.1,79,10,3.5,0,Patches of Fog,FALSE,FALSE,FALSE,day
2,Dothan,Houston_AL,AL,93,28,10,10,0,Fair,FALSE,FALSE,TRUE,day
2,Roebuck,Spartanburg_SC,SC,73,94,10,3,0,Light Rain,FALSE,FALSE,FALSE,day
3,San Jose,Santa Clara_CA,CA,60.1,93,4,11.5,0.12,Heavy Rain,FALSE,FALSE,FALSE,night
3,Jacksonville,Duval_FL,FL,86,55,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Church Road,Dinwiddie_VA,VA,64.9,34,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,72,59,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
2,Los Angeles,Los Angeles_CA,CA,78.1,40,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Tucson,Pima_AZ,AZ,94.5,10,10,8.1,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Houston,Harris_TX,TX,72,91,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,San Bruno,San Mateo_CA,CA,48,54,10,17.3,0,Clear,FALSE,FALSE,FALSE,twilight
2,Greenville,Greenville_SC,SC,71.1,87,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Jacksonville,Duval_FL,FL,73.9,85,10,6.9,0.2,Light Thunderstorms and Rain,FALSE,FALSE,FALSE,day
2,Greenwood,Abbeville_SC,SC,68,90,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Nichols,Horry_SC,SC,84.2,70,5,5.8,0,Haze,FALSE,FALSE,FALSE,day
2,Durham,Durham_NC,NC,69.1,53,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Miami,Miami-Dade_FL,FL,60.1,93,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Dorchester,Suffolk_MA,MA,61,93,10,13.8,0,Overcast,FALSE,FALSE,TRUE,day
2,San Marcos,San Diego_CA,CA,66.9,63,8,4.6,0,Clear,TRUE,FALSE,FALSE,day
2,Castleton on Hudson,Rensselaer_NY,NY,34,89,2.5,10.4,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,69.1,42,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,53,74,10,7,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,Oklahoma City,Oklahoma_OK,OK,61,90,10,11.5,0,Light Rain,FALSE,FALSE,TRUE,day
2,Jersey City,Hudson_NJ,NJ,33.8,48,10,4.6,0,Overcast,FALSE,FALSE,TRUE,day
3,Costa Mesa,Orange_CA,CA,64,60,10,13,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Elk Grove,Sacramento_CA,CA,53.1,50,10,5.8,0,Clear,TRUE,FALSE,FALSE,night
2,Baton Rouge,East Baton Rouge_LA,LA,91,44,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,86,57,10,6.9,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
4,Lansing,Ingham_MI,MI,44,96,9,14,0.01,Cloudy,TRUE,FALSE,FALSE,night
3,Atlanta,Fulton_GA,GA,42.1,62,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Hanover Park,Cook_IL,IL,64.9,100,3,10.4,0.13,Light Rain,FALSE,FALSE,TRUE,day
2,Swartz Creek,Genesee_MI,MI,53.1,74,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
4,Wofford Heights,Kern_CA,CA,101,8,10,18,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Garden Grove,Orange_CA,CA,82,42,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Salt Point,Dutchess_NY,NY,35.1,76,10,4.6,0,Overcast,TRUE,FALSE,FALSE,night
2,Sherman Oaks,Los Angeles_CA,CA,63,35,10,10,0,Cloudy,FALSE,FALSE,FALSE,twilight
3,Minneapolis,Hennepin_MN,MN,36,100,2.5,6.9,0.01,Light Rain,FALSE,FALSE,FALSE,day
3,Lawndale,Los Angeles_CA,CA,73.9,62,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Long Beach,Los Angeles_CA,CA,75,46,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Hopewell Junction,Dutchess_NY,NY,39.9,93,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Farmington,Davis_UT,UT,75,23,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Bunker Hill,Russell_KS,KS,57,100,3,16.1,0,Overcast,TRUE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,48.9,54,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Bridgeton,St. Louis County_MO,MO,31,89,0.5,20,0.1,Snow,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,87,65,10,6,0,Cloudy,FALSE,FALSE,TRUE,day
2,Myrtle Beach,Horry_SC,SC,78,64,10,0,0,Fair,FALSE,FALSE,TRUE,day
2,Cincinnati,Hamilton_OH,OH,73.9,53,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Downey,Los Angeles_CA,CA,55,40,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Fairmont,Robeson_NC,NC,48,52,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,27,85,10,7,0,Fair,FALSE,FALSE,FALSE,twilight
3,Corona,Queens_NY,NY,84.9,67,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Altamonte Springs,Seminole_FL,FL,90,52,10,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Laceyville,Wyoming_PA,PA,34,89,3,11.5,0.01,Light Rain,FALSE,TRUE,FALSE,day
3,Dallas,Dallas_TX,TX,71.1,93,5,6.9,0.08,Light Rain,FALSE,FALSE,FALSE,day
3,Virginia Beach,Virginia Beach_VA,VA,73.9,71,10,8.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,San Antonio,Bexar_TX,TX,70.7,61,10,10.4,0,Overcast,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,66,60,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,72,53,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,37,57,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Mission Hills,Los Angeles_CA,CA,75,53,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,97,35,10,12,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Belton,Cass_MO,MO,37.9,76,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Atlanta,Fulton_GA,GA,82.9,54,10,12.7,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Katonah,Westchester_NY,NY,37,93,1,3,0,Fog,TRUE,FALSE,FALSE,day
2,Smyrna,Cobb_GA,GA,72,88,2,6,0,Light Rain,FALSE,FALSE,FALSE,day
2,Orangeburg,Orangeburg_SC,SC,73.9,57,10,19.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Lakewood,Ocean_NJ,NJ,73,93,10,6,0,Fair,FALSE,FALSE,FALSE,twilight
2,Portland,Multnomah_OR,OR,44,71,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Kent,King_WA,WA,63,72,10,3,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Tuscaloosa,Tuscaloosa_AL,AL,77,42,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Oakland,Alameda_CA,CA,58,75,10,7,0,Cloudy,TRUE,FALSE,FALSE,day
2,La Jolla,San Diego_CA,CA,66,70,10,5.8,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Pensacola,Escambia_FL,FL,87.1,59,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Stockton,San Joaquin_CA,CA,62.1,44,10,21.9,0,Clear,TRUE,FALSE,FALSE,day
2,Tucson,Pima_AZ,AZ,60.8,42,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Labelle,Hendry_FL,FL,88,70,10,8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Capitola,Santa Cruz_CA,CA,59,78,10,13.8,0,Light Rain,TRUE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,75.9,69,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Omaha,Douglas_NE,NE,10.9,72,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
2,Edmond,Oklahoma_OK,OK,98,36,10,21,0,Fair / Windy,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,90,62,10,8,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Chula Vista,San Diego_CA,CA,64.9,81,10,11.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,77,56,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Hartland,Livingston_MI,MI,61.7,93,5,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Denver,Denver_CO,CO,61,34,10,12.7,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Woodland,Yolo_CA,CA,57.2,88,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Dinuba,Fresno_CA,CA,82,39,10,3.5,0,Clear,FALSE,TRUE,FALSE,day
2,Pittsburg,Contra Costa_CA,CA,62.1,67,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Murrieta,Riverside_CA,CA,73,61,10,0,0,Fair,TRUE,FALSE,FALSE,day
3,Saint Petersburg,Pinellas_FL,FL,66.9,33,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
2,Monterey Park,Los Angeles_CA,CA,68,81,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
3,Fredericksburg,Stafford_VA,VA,74,50,10,8,0,Fair,FALSE,FALSE,FALSE,day
3,New York,New York_NY,NY,75.9,74,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Pendleton,Umatilla_OR,OR,33.1,96,0.5,4.6,0.03,Light Rain,FALSE,FALSE,FALSE,day
2,Milwaukee,Milwaukee_WI,WI,30,69,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,54,83,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
2,Washington,District of Columbia_DC,DC,48.9,38,10,15,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,West Palm Beach,Palm Beach_FL,FL,66,48,10,8.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
4,Atlanta,Fulton_GA,GA,73.9,87,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Rochester,Monroe_NY,NY,57.9,78,10,15,0,Overcast,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,63,40,10,12.7,0,Clear,FALSE,FALSE,TRUE,twilight
2,Roseville,Placer_CA,CA,44.6,100,0.8,0,0,Overcast,FALSE,FALSE,TRUE,day
3,Bronx,Bronx_NY,NY,39.9,89,2,19.6,0,Light Rain,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,88,49,10,7,0,Fair,FALSE,FALSE,FALSE,day
3,Enfield,Hartford_CT,CT,73,71,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Union,Union_SC,SC,33.8,93,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
2,Royersford,Montgomery_PA,PA,71.1,100,8,0,0,Overcast,FALSE,FALSE,FALSE,day
3,Walnut Creek,Contra Costa_CA,CA,73.9,59,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,92,42,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Destin,Okaloosa_FL,FL,63,38,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Orange,Orange_CA,CA,79,58,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
4,Midlothian,Chesterfield_VA,VA,48.9,86,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
4,Silver Plume,Clear Creek_CO,CO,32,96,1,0,0,Light Snow,FALSE,FALSE,FALSE,day
2,Acampo,San Joaquin_CA,CA,56,80,6,0,0,Haze,FALSE,FALSE,TRUE,day
2,Fresh Meadows,Queens_NY,NY,60.1,80,2,10.4,0.02,Light Rain,FALSE,FALSE,FALSE,day
3,Downey,Los Angeles_CA,CA,60,62,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Dixon,Solano_CA,CA,33.8,100,8,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Arlington,Gilliam_OR,OR,16,84,8,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Pleasanton,Alameda_CA,CA,90,16,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
3,Raleigh,Wake_NC,NC,86,67,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Ingleside,Lake_IL,IL,27,81,2.5,4.6,0.01,Light Snow,FALSE,FALSE,TRUE,twilight
2,Greer,Greenville_SC,SC,88,59,10,3.5,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Newark,New Castle_DE,DE,39,79,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
3,Houston,Harris_TX,TX,95,44,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Shawnee,Johnson_KS,KS,42,70,10,8,0,Fair,FALSE,FALSE,FALSE,twilight
3,Atlanta,Fulton_GA,GA,42.1,41,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Rancho Cucamonga,San Bernardino_CA,CA,73.9,50,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Fairplay,Park_CO,CO,19.9,62,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,San Rafael,Marin_CA,CA,61,34,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Darien,DuPage_IL,IL,76.3,72,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Moreno Valley,Riverside_CA,CA,61.2,100,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Eastover,Richland_SC,SC,51.1,32,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,71,21,10,6,0,Fair,FALSE,FALSE,TRUE,night
2,Homosassa,Citrus_FL,FL,75.2,100,10,0,0,Clear,FALSE,FALSE,TRUE,twilight
3,Phoenix,Maricopa_AZ,AZ,68,30,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Royal Oak,Oakland_MI,MI,70,42,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
3,Scottsdale,Maricopa_AZ,AZ,60.1,11,10,10.4,0,Clear,FALSE,FALSE,FALSE,twilight
2,Saint Louis,St. Louis City_MO,MO,70,73,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Warminster,Bucks_PA,PA,39.9,58,10,11.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Fresno,Fresno_CA,CA,60.1,44,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Pensacola,Escambia_FL,FL,79,90,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Kingston,Plymouth_MA,MA,77,60,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,San Antonio,Bexar_TX,TX,54.5,99,0.8,12.7,0,Light Drizzle,FALSE,FALSE,FALSE,day
3,Greer,Spartanburg_SC,SC,50,50,10,5.8,0,Clear,FALSE,FALSE,TRUE,night
3,Hesperia,San Bernardino_CA,CA,41,87,7,5.8,0,Clear,FALSE,FALSE,FALSE,night
3,Yuma,Yuma_AZ,AZ,78.1,27,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
2,Roslyn Heights,Nassau_NY,NY,73,44,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Little Neck,Queens_NY,NY,59,87,10,8,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
4,Middletown,Orange_NY,NY,46.9,80,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Nolensville,Williamson_TN,TN,51.1,86,10,5.8,0,Light Rain,FALSE,FALSE,FALSE,day
2,San Mateo,San Mateo_CA,CA,70,43,10,12,0,Fair,FALSE,FALSE,FALSE,day
2,Round Lake Beach,Lake_IL,IL,44.1,53,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
3,Elk Grove Village,Cook_IL,IL,34,75,10,10.4,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Whittier,Los Angeles_CA,CA,69.8,64,8,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Santa Clara,Santa Clara_CA,CA,57.9,87,8,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,West Covina,Los Angeles_CA,CA,53.6,100,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Lake City,Columbia_FL,FL,71.6,94,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Valley Springs,Calaveras_CA,CA,96.8,14,6,0,0,Haze,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,52,83,10,19.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Mahwah,Bergen_NJ,NJ,67,26,10,14,0,Fair,TRUE,FALSE,FALSE,day
2,Castro Valley,Alameda_CA,CA,59,46,3,5.8,0,Haze,FALSE,FALSE,FALSE,day
3,Seattle,King_WA,WA,46.9,90,10,6.9,0,Clear,FALSE,FALSE,FALSE,twilight
2,Tulsa,Tulsa_OK,OK,39.9,65,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,89.1,48,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Bronx,Bronx_NY,NY,82.9,32,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Birmingham,Jefferson_AL,AL,75.9,85,10,11.5,0,Light Rain,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,59,44,10,6.9,0,Overcast,FALSE,FALSE,TRUE,day
2,Bronx,Bronx_NY,NY,27,47,10,8.1,0,Overcast,FALSE,FALSE,TRUE,day
2,Denver,Denver_CO,CO,73,22,10,7,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Irmo,Richland_SC,SC,60.8,100,1,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Bowie,Prince George's_MD,MD,44.6,49,10,19.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Austin,Travis_TX,TX,85,59,10,6,0,Fair,FALSE,FALSE,FALSE,day
4,Milwaukee,Milwaukee_WI,WI,28.9,61,10,11.5,0,Overcast,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,72,78,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Fremont,Alameda_CA,CA,57,33,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Duluth,Gwinnett_GA,GA,50,94,7,0,0,Clear,FALSE,FALSE,TRUE,twilight
3,Camden,Kershaw_SC,SC,57.2,36,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Yorktown Heights,Westchester_NY,NY,86,61,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Nashville,Davidson_TN,TN,84,56,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,45,33,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Saint Paul,Ramsey_MN,MN,55,86,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Eau Claire,Chippewa_WI,WI,34,52,10,21.9,0,Clear,FALSE,FALSE,FALSE,day
2,Youngsville,Lafayette_LA,LA,81,85,10,12,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Edgewood,Kenton_KY,KY,47,80,7,3,0.01,Light Rain,FALSE,FALSE,TRUE,day
3,Irmo,Richland_SC,SC,84.2,58,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,North Hills,Los Angeles_CA,CA,88,4,10,15,0,Clear,FALSE,FALSE,FALSE,day
3,East Peoria,Tazewell_IL,IL,42.1,41,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Webster,Worcester_MA,MA,47,90,10,12,0.02,Light Rain,FALSE,FALSE,FALSE,twilight
3,Tampa,Hillsborough_FL,FL,55.4,72,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,night
2,Houston,Harris_TX,TX,82.4,74,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Santa Barbara,Santa Barbara_CA,CA,69.1,49,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Compton,Los Angeles_CA,CA,73.9,30,9,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Lake Villa,Lake_IL,IL,44.1,68,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
2,Long Grove,Lake_IL,IL,72,73,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Riverside,Riverside_CA,CA,67,63,10,9,0,Fair,FALSE,FALSE,FALSE,twilight
2,Brisbane,San Mateo_CA,CA,63,58,10,24.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,San Jose,Santa Clara_CA,CA,66,63,7,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,75.9,87,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Lancaster,Lancaster_PA,PA,34,48,10,12.7,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Phoenix,Maricopa_AZ,AZ,100.4,21,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,night
3,Monrovia,Los Angeles_CA,CA,84.2,29,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Sarasota,Sarasota_FL,FL,72,87,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Bloomington,San Bernardino_CA,CA,85,36,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Tampa,Hillsborough_FL,FL,78.8,54,10,9.2,0,Overcast,FALSE,FALSE,FALSE,twilight
